name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"DTLB-misses","ITLB-misses","L1D-misses","L1I-misses","LLC-misses","avg_size","bits","branch-misses","cycles","duration","failures","fpr","instructions","retries","size","task-clock"
"Xor_Nonpart_AVX512_3/MTCount/433/10/1/10000/100000000/10/iterations:5/manual_time",5,47.5538,0.349642,ms,,,,,,-1,-1,-1,-1,-1,16256,13.0048,-1,-1,47.5538,0,0.125001,-1,0,16256,-1
"Xor_Nonpart_AVX512_3/MTCount/466/10/1/10000/100000000/10/iterations:5/manual_time",5,46.1832,0.31221,ms,,,,,,-1,-1,-1,-1,-1,17536,14.0288,-1,-1,46.1832,0,0.125038,-1,0,17536,-1
"Xor_Nonpart_AVX512_3/MTCount/500/10/1/10000/100000000/10/iterations:5/manual_time",5,49.042,0.3528,ms,,,,,,-1,-1,-1,-1,-1,18816,15.0528,-1,-1,49.042,0,0.12506,-1,0,18816,-1
"Xor_Nonpart_AVX512_3/MTCount/533/10/1/10000/100000000/10/iterations:5/manual_time",5,46.1071,0.304422,ms,,,,,,-1,-1,-1,-1,-1,20032,16.0256,-1,-1,46.1071,0,0.125028,-1,0,20032,-1
"Xor_Nonpart_AVX512_3/MTCount/566/10/1/10000/100000000/10/iterations:5/manual_time",5,48.869,0.357598,ms,,,,,,-1,-1,-1,-1,-1,21248,16.9984,-1,-1,48.869,0,0.124991,-1,0,21248,-1
"Xor_Nonpart_AVX512_3/MTCount/600/10/1/10000/100000000/10/iterations:5/manual_time",5,46.4487,0.307384,ms,,,,,,-1,-1,-1,-1,-1,22528,18.0224,-1,-1,46.4487,0,0.125032,-1,0,22528,-1
"Xor_Nonpart_AVX512_3/MTCount/633/10/1/10000/100000000/10/iterations:5/manual_time",5,50.8435,0.37115,ms,,,,,,-1,-1,-1,-1,-1,23744,18.9952,-1,-1,50.8435,0,0.125055,-1,0,23744,-1
"Xor_Nonpart_AVX512_3/MTCount/666/10/1/10000/100000000/10/iterations:5/manual_time",5,56.6996,0.351676,ms,,,,,,-1,-1,-1,-1,-1,25024,20.0192,-1,-1,56.6996,0,0.125078,-1,0,25024,-1
"Xor_Nonpart_AVX512_3/MTCount/700/10/1/10000/100000000/10/iterations:5/manual_time",5,53.1099,0.404716,ms,,,,,,-1,-1,-1,-1,-1,26304,21.0432,-1,-1,53.1099,0,0.125084,-1,0,26304,-1
"Xor_Nonpart_AVX512_3/MTCount/733/10/1/10000/100000000/10/iterations:5/manual_time",5,56.5452,0.356482,ms,,,,,,-1,-1,-1,-1,-1,27520,22.016,-1,-1,56.5452,0,0.12508,-1,0,27520,-1
"Xor_Nonpart_AVX512_3/MTCount/766/10/1/10000/100000000/10/iterations:5/manual_time",5,51.8852,0.398054,ms,,,,,,-1,-1,-1,-1,-1,28736,22.9888,-1,-1,51.8852,0,0.125039,-1,0,28736,-1
"Xor_Nonpart_AVX512_3/MTCount/800/10/1/10000/100000000/10/iterations:5/manual_time",5,55.5937,0.361246,ms,,,,,,-1,-1,-1,-1,-1,30016,24.0128,-1,-1,55.5937,0,0.125023,-1,0,30016,-1
"Xor_Nonpart_AVX512_3/MTCount/833/10/1/10000/100000000/10/iterations:5/manual_time",5,52.4871,0.36246,ms,,,,,,-1,-1,-1,-1,-1,31296,25.0368,-1,-1,52.4871,0,0.12505,-1,0,31296,-1
"Xor_Nonpart_AVX512_3/MTCount/866/10/1/10000/100000000/10/iterations:5/manual_time",5,55.1756,0.363124,ms,,,,,,-1,-1,-1,-1,-1,32512,26.0096,-1,-1,55.1756,0,0.125053,-1,0,32512,-1
"Xor_Nonpart_AVX512_4/MTCount/125/10/1/10000/100000000/10/iterations:5/manual_time",5,40.8366,0.45243,ms,,,,,,-1,-1,-1,-1,-1,6272,5.0176,-1,-1,40.8366,0,0.0625136,-1,0,6272,-1
"Xor_Nonpart_AVX512_4/MTCount/150/10/1/10000/100000000/10/iterations:5/manual_time",5,34.8991,0.332338,ms,,,,,,-1,-1,-1,-1,-1,7552,6.0416,-1,-1,34.8991,0,0.0624935,-1,0,7552,-1
"Xor_Nonpart_AVX512_4/MTCount/175/10/1/10000/100000000/10/iterations:5/manual_time",5,34.6339,0.356676,ms,,,,,,-1,-1,-1,-1,-1,8768,7.0144,-1,-1,34.6339,0,0.0624694,-1,0,8768,-1
"Xor_Nonpart_AVX512_4/MTCount/200/10/1/10000/100000000/10/iterations:5/manual_time",5,35.1644,0.312776,ms,,,,,,-1,-1,-1,-1,-1,10048,8.0384,-1,-1,35.1644,0,0.0625066,-1,0,10048,-1
"Xor_Nonpart_AVX512_4/MTCount/225/10/1/10000/100000000/10/iterations:5/manual_time",5,38.1084,0.406058,ms,,,,,,-1,-1,-1,-1,-1,11264,9.0112,-1,-1,38.1084,0,0.0624623,-1,0,11264,-1
"Xor_Nonpart_AVX512_4/MTCount/250/10/1/10000/100000000/10/iterations:5/manual_time",5,38.8672,0.354946,ms,,,,,,-1,-1,-1,-1,-1,12544,10.0352,-1,-1,38.8672,0,0.0625123,-1,0,12544,-1
"Xor_Nonpart_AVX512_4/MTCount/275/10/1/10000/100000000/10/iterations:5/manual_time",5,36.9483,0.374824,ms,,,,,,-1,-1,-1,-1,-1,13760,11.008,-1,-1,36.9483,0,0.0625029,-1,0,13760,-1
"Xor_Nonpart_AVX512_4/MTCount/300/10/1/10000/100000000/10/iterations:5/manual_time",5,40.2785,0.351822,ms,,,,,,-1,-1,-1,-1,-1,15040,12.032,-1,-1,40.2785,0,0.0624967,-1,0,15040,-1
"Xor_Nonpart_AVX512_4/MTCount/325/10/1/10000/100000000/10/iterations:5/manual_time",5,37.4616,0.359422,ms,,,,,,-1,-1,-1,-1,-1,16256,13.0048,-1,-1,37.4616,0,0.0624894,-1,0,16256,-1
"Xor_Nonpart_AVX512_4/MTCount/350/10/1/10000/100000000/10/iterations:5/manual_time",5,34.9687,0.343734,ms,,,,,,-1,-1,-1,-1,-1,17536,14.0288,-1,-1,34.9687,0,0.0625306,-1,0,17536,-1
"Xor_Nonpart_AVX512_4/MTCount/375/10/1/10000/100000000/10/iterations:5/manual_time",5,35.2727,0.416952,ms,,,,,,-1,-1,-1,-1,-1,18816,15.0528,-1,-1,35.2727,0,0.0625178,-1,0,18816,-1
"Xor_Nonpart_AVX512_4/MTCount/400/10/1/10000/100000000/10/iterations:5/manual_time",5,36.7434,0.341954,ms,,,,,,-1,-1,-1,-1,-1,20032,16.0256,-1,-1,36.7434,0,0.0625101,-1,0,20032,-1
"Xor_Nonpart_AVX512_4/MTCount/425/10/1/10000/100000000/10/iterations:5/manual_time",5,35.3592,0.385012,ms,,,,,,-1,-1,-1,-1,-1,21312,17.0496,-1,-1,35.3592,0,0.0625419,-1,0,21312,-1
"Xor_Nonpart_AVX512_4/MTCount/450/10/1/10000/100000000/10/iterations:5/manual_time",5,39.2652,0.33271,ms,,,,,,-1,-1,-1,-1,-1,22528,18.0224,-1,-1,39.2652,0,0.0624796,-1,0,22528,-1
"Xor_Nonpart_AVX512_4/MTCount/475/10/1/10000/100000000/10/iterations:5/manual_time",5,38.2997,0.376464,ms,,,,,,-1,-1,-1,-1,-1,23808,19.0464,-1,-1,38.2997,0,0.0624995,-1,0,23808,-1
"Xor_Nonpart_AVX512_4/MTCount/500/10/1/10000/100000000/10/iterations:5/manual_time",5,46.8917,0.338744,ms,,,,,,-1,-1,-1,-1,-1,25024,20.0192,-1,-1,46.8917,0,0.0625397,-1,0,25024,-1
"Xor_Nonpart_AVX512_4/MTCount/525/10/1/10000/100000000/10/iterations:5/manual_time",5,43.0943,0.356048,ms,,,,,,-1,-1,-1,-1,-1,26304,21.0432,-1,-1,43.0943,0,0.0625213,-1,0,26304,-1
"Xor_Nonpart_AVX512_4/MTCount/550/10/1/10000/100000000/10/iterations:5/manual_time",5,41.8186,0.361606,ms,,,,,,-1,-1,-1,-1,-1,27520,22.016,-1,-1,41.8186,0,0.0625251,-1,0,27520,-1
"Xor_Nonpart_AVX512_4/MTCount/575/10/1/10000/100000000/10/iterations:5/manual_time",5,35.1366,0.349478,ms,,,,,,-1,-1,-1,-1,-1,28800,23.04,-1,-1,35.1366,0,0.0625135,-1,0,28800,-1
"Xor_Nonpart_AVX512_4/MTCount/600/10/1/10000/100000000/10/iterations:5/manual_time",5,35.4652,0.299376,ms,,,,,,-1,-1,-1,-1,-1,30016,24.0128,-1,-1,35.4652,0,0.0625142,-1,0,30016,-1
"Xor_Nonpart_AVX512_4/MTCount/625/10/1/10000/100000000/10/iterations:5/manual_time",5,35.2784,0.348442,ms,,,,,,-1,-1,-1,-1,-1,31296,25.0368,-1,-1,35.2784,0,0.0624986,-1,0,31296,-1
"Xor_Nonpart_AVX512_4/MTCount/650/10/1/10000/100000000/10/iterations:5/manual_time",5,36.6338,0.305096,ms,,,,,,-1,-1,-1,-1,-1,32512,26.0096,-1,-1,36.6338,0,0.0625188,-1,0,32512,-1
"Xor_Nonpart_AVX512_5/MTCount/120/10/1/10000/100000000/10/iterations:5/manual_time",5,9.4e-05,0.005202,ms,,,,,,nan,nan,nan,nan,nan,7552,6.0416,nan,nan,nan,5,-1,nan,16,7552,nan
"Xor_Nonpart_AVX512_5/MTCount/140/10/1/10000/100000000/10/iterations:5/manual_time",5,47.4042,0.321598,ms,,,,,,-1,-1,-1,-1,-1,8768,7.0144,-1,-1,47.4042,0,0.0312795,-1,0,8768,-1
"Xor_Nonpart_AVX512_5/MTCount/160/10/1/10000/100000000/10/iterations:5/manual_time",5,45.955,0.292028,ms,,,,,,-1,-1,-1,-1,-1,10048,8.0384,-1,-1,45.955,0,0.0312621,-1,0,10048,-1
"Xor_Nonpart_AVX512_5/MTCount/180/10/1/10000/100000000/10/iterations:5/manual_time",5,48.6931,0.346978,ms,,,,,,-1,-1,-1,-1,-1,11264,9.0112,-1,-1,48.6931,0,0.0312676,-1,0,11264,-1
"Xor_Nonpart_AVX512_5/MTCount/200/10/1/10000/100000000/10/iterations:5/manual_time",5,46.4338,0.301024,ms,,,,,,-1,-1,-1,-1,-1,12544,10.0352,-1,-1,46.4338,0,0.0312506,-1,0,12544,-1
"Xor_Nonpart_AVX512_5/MTCount/220/10/1/10000/100000000/10/iterations:5/manual_time",5,47.7151,0.344782,ms,,,,,,-1,-1,-1,-1,-1,13760,11.008,-1,-1,47.7151,0,0.0312702,-1,0,13760,-1
"Xor_Nonpart_AVX512_5/MTCount/240/10/1/10000/100000000/10/iterations:5/manual_time",5,46.1269,0.300548,ms,,,,,,-1,-1,-1,-1,-1,15040,12.032,-1,-1,46.1269,0,0.0312465,-1,0,15040,-1
"Xor_Nonpart_AVX512_5/MTCount/260/10/1/10000/100000000/10/iterations:5/manual_time",5,46.6666,0.343762,ms,,,,,,-1,-1,-1,-1,-1,16256,13.0048,-1,-1,46.6666,0,0.0312553,-1,0,16256,-1
"Xor_Nonpart_AVX512_5/MTCount/280/10/1/10000/100000000/10/iterations:5/manual_time",5,54.8487,0.33611,ms,,,,,,-1,-1,-1,-1,-1,17536,14.0288,-1,-1,54.8487,0,0.031247,-1,0,17536,-1
"Xor_Nonpart_AVX512_5/MTCount/300/10/1/10000/100000000/10/iterations:5/manual_time",5,46.4515,0.360616,ms,,,,,,-1,-1,-1,-1,-1,18816,15.0528,-1,-1,46.4515,0,0.0312727,-1,0,18816,-1
"Xor_Nonpart_AVX512_5/MTCount/320/10/1/10000/100000000/10/iterations:5/manual_time",5,48.0304,0.312178,ms,,,,,,-1,-1,-1,-1,-1,20032,16.0256,-1,-1,48.0304,0,0.0312523,-1,0,20032,-1
"Xor_Nonpart_AVX512_5/MTCount/340/10/1/10000/100000000/10/iterations:5/manual_time",5,46.3674,0.335398,ms,,,,,,-1,-1,-1,-1,-1,21312,17.0496,-1,-1,46.3674,0,0.0312724,-1,0,21312,-1
"Xor_Nonpart_AVX512_5/MTCount/360/10/1/10000/100000000/10/iterations:5/manual_time",5,46.6987,0.30338,ms,,,,,,-1,-1,-1,-1,-1,22528,18.0224,-1,-1,46.6987,0,0.0312543,-1,0,22528,-1
"Xor_Nonpart_AVX512_5/MTCount/380/10/1/10000/100000000/10/iterations:5/manual_time",5,47.9773,0.337532,ms,,,,,,-1,-1,-1,-1,-1,23808,19.0464,-1,-1,47.9773,0,0.0312552,-1,0,23808,-1
"Xor_Nonpart_AVX512_5/MTCount/400/10/1/10000/100000000/10/iterations:5/manual_time",5,47.5763,0.29959,ms,,,,,,-1,-1,-1,-1,-1,25024,20.0192,-1,-1,47.5763,0,0.0312625,-1,0,25024,-1
"Xor_Nonpart_AVX512_5/MTCount/420/10/1/10000/100000000/10/iterations:5/manual_time",5,48.0881,0.354006,ms,,,,,,-1,-1,-1,-1,-1,26304,21.0432,-1,-1,48.0881,0,0.0312804,-1,0,26304,-1
"Xor_Nonpart_AVX512_5/MTCount/440/10/1/10000/100000000/10/iterations:5/manual_time",5,47.2847,0.29586,ms,,,,,,-1,-1,-1,-1,-1,27520,22.016,-1,-1,47.2847,0,0.0312514,-1,0,27520,-1
"Xor_Nonpart_AVX512_5/MTCount/460/10/1/10000/100000000/10/iterations:5/manual_time",5,48.5023,0.337484,ms,,,,,,-1,-1,-1,-1,-1,28800,23.04,-1,-1,48.5023,0,0.0312584,-1,0,28800,-1
"Xor_Nonpart_AVX512_5/MTCount/480/10/1/10000/100000000/10/iterations:5/manual_time",5,48.626,0.297666,ms,,,,,,-1,-1,-1,-1,-1,30016,24.0128,-1,-1,48.626,0,0.0312388,-1,0,30016,-1
"Xor_Nonpart_AVX512_5/MTCount/500/10/1/10000/100000000/10/iterations:5/manual_time",5,47.8438,0.330868,ms,,,,,,-1,-1,-1,-1,-1,31296,25.0368,-1,-1,47.8438,0,0.0312586,-1,0,31296,-1
"Xor_Nonpart_AVX512_5/MTCount/520/10/1/10000/100000000/10/iterations:5/manual_time",5,49.199,0.312422,ms,,,,,,-1,-1,-1,-1,-1,32512,26.0096,-1,-1,49.199,0,0.0312826,-1,0,32512,-1
"Xor_Nonpart_AVX512_6/MTCount/133/10/1/10000/100000000/10/iterations:5/manual_time",5,45.9281,0.33974,ms,,,,,,-1,-1,-1,-1,-1,9984,7.9872,-1,-1,45.9281,0,0.015634,-1,0,9984,-1
"Xor_Nonpart_AVX512_6/MTCount/150/10/1/10000/100000000/10/iterations:5/manual_time",5,46.7133,0.316914,ms,,,,,,-1,-1,-1,-1,-1,11264,9.0112,-1,-1,46.7133,0,0.0156159,-1,0,11264,-1
"Xor_Nonpart_AVX512_6/MTCount/166/10/1/10000/100000000/10/iterations:5/manual_time",5,45.9709,0.338736,ms,,,,,,-1,-1,-1,-1,-1,12480,9.984,-1,-1,45.9709,0,0.0156061,-1,0,12480,-1
"Xor_Nonpart_AVX512_6/MTCount/183/10/1/10000/100000000/10/iterations:5/manual_time",5,45.897,0.299508,ms,,,,,,-1,-1,-1,-1,-1,13760,11.008,-1,-1,45.897,0,0.0156305,-1,0,13760,-1
"Xor_Nonpart_AVX512_6/MTCount/200/10/1/10000/100000000/10/iterations:5/manual_time",5,47.7453,0.348851,ms,,,,,,-1,-1,-1,-1,-1,15040,12.032,-1,-1,47.7453,0,0.0156336,-1,0,15040,-1
"Xor_Nonpart_AVX512_6/MTCount/216/10/1/10000/100000000/10/iterations:5/manual_time",5,45.8535,0.2935,ms,,,,,,-1,-1,-1,-1,-1,16256,13.0048,-1,-1,45.8535,0,0.0156236,-1,0,16256,-1
"Xor_Nonpart_AVX512_6/MTCount/233/10/1/10000/100000000/10/iterations:5/manual_time",5,47.7266,0.346892,ms,,,,,,-1,-1,-1,-1,-1,17536,14.0288,-1,-1,47.7266,0,0.0156341,-1,0,17536,-1
"Xor_Nonpart_AVX512_6/MTCount/250/10/1/10000/100000000/10/iterations:5/manual_time",5,46.3835,0.301116,ms,,,,,,-1,-1,-1,-1,-1,18816,15.0528,-1,-1,46.3835,0,0.0156361,-1,0,18816,-1
"Xor_Nonpart_AVX512_6/MTCount/266/10/1/10000/100000000/10/iterations:5/manual_time",5,47.2725,0.341,ms,,,,,,-1,-1,-1,-1,-1,19968,15.9744,-1,-1,47.2725,0,0.0156177,-1,0,19968,-1
"Xor_Nonpart_AVX512_6/MTCount/283/10/1/10000/100000000/10/iterations:5/manual_time",5,46.852,0.296706,ms,,,,,,-1,-1,-1,-1,-1,21248,16.9984,-1,-1,46.852,0,0.0156348,-1,0,21248,-1
"Xor_Nonpart_AVX512_6/MTCount/300/10/1/10000/100000000/10/iterations:5/manual_time",5,46.4167,0.339222,ms,,,,,,-1,-1,-1,-1,-1,22528,18.0224,-1,-1,46.4167,0,0.0156411,-1,0,22528,-1
"Xor_Nonpart_AVX512_6/MTCount/316/10/1/10000/100000000/10/iterations:5/manual_time",5,47.4873,0.305258,ms,,,,,,-1,-1,-1,-1,-1,23744,18.9952,-1,-1,47.4873,0,0.0156491,-1,0,23744,-1
"Xor_Nonpart_AVX512_6/MTCount/333/10/1/10000/100000000/10/iterations:5/manual_time",5,46.9101,0.365232,ms,,,,,,-1,-1,-1,-1,-1,25024,20.0192,-1,-1,46.9101,0,0.0156227,-1,0,25024,-1
"Xor_Nonpart_AVX512_6/MTCount/350/10/1/10000/100000000/10/iterations:5/manual_time",5,47.9891,0.242792,ms,,,,,,-1,-1,-1,-1,-1,26304,21.0432,-1,-1,47.9891,0,0.0156423,-1,0,26304,-1
"Xor_Nonpart_AVX512_6/MTCount/366/10/1/10000/100000000/10/iterations:5/manual_time",5,47.2029,0.317852,ms,,,,,,-1,-1,-1,-1,-1,27456,21.9648,-1,-1,47.2029,0,0.0156442,-1,0,27456,-1
"Xor_Nonpart_AVX512_6/MTCount/383/10/1/10000/100000000/10/iterations:5/manual_time",5,47.0354,0.218952,ms,,,,,,-1,-1,-1,-1,-1,28736,22.9888,-1,-1,47.0354,0,0.015616,-1,0,28736,-1
"Xor_Nonpart_AVX512_6/MTCount/400/10/1/10000/100000000/10/iterations:5/manual_time",5,48.441,0.251428,ms,,,,,,-1,-1,-1,-1,-1,30016,24.0128,-1,-1,48.441,0,0.0156313,-1,0,30016,-1
"Xor_Nonpart_AVX512_6/MTCount/416/10/1/10000/100000000/10/iterations:5/manual_time",5,47.8813,0.228588,ms,,,,,,-1,-1,-1,-1,-1,31232,24.9856,-1,-1,47.8813,0,0.0156476,-1,0,31232,-1
"Xor_Nonpart_AVX512_6/MTCount/433/10/1/10000/100000000/10/iterations:5/manual_time",5,50.3741,0.288598,ms,,,,,,-1,-1,-1,-1,-1,32512,26.0096,-1,-1,50.3741,0,0.0156366,-1,0,32512,-1
"Xor_Nonpart_AVX512_7/MTCount/128/10/1/10000/100000000/10/iterations:5/manual_time",5,46.1156,0.259616,ms,,,,,,-1,-1,-1,-1,-1,11264,9.0112,-1,-1,46.1156,0,0.00780411,-1,0,11264,-1
"Xor_Nonpart_AVX512_7/MTCount/142/10/1/10000/100000000/10/iterations:5/manual_time",5,47.579,0.34024,ms,,,,,,-1,-1,-1,-1,-1,12480,9.984,-1,-1,47.579,0,0.00780987,-1,0,12480,-1
"Xor_Nonpart_AVX512_7/MTCount/157/10/1/10000/100000000/10/iterations:5/manual_time",5,47.1086,0.316758,ms,,,,,,-1,-1,-1,-1,-1,13760,11.008,-1,-1,47.1086,0,0.00781828,-1,0,13760,-1
"Xor_Nonpart_AVX512_7/MTCount/171/10/1/10000/100000000/10/iterations:5/manual_time",5,46.8299,0.351658,ms,,,,,,-1,-1,-1,-1,-1,14976,11.9808,-1,-1,46.8299,0,0.00783337,-1,0,14976,-1
"Xor_Nonpart_AVX512_7/MTCount/185/10/1/10000/100000000/10/iterations:5/manual_time",5,47.2241,0.310734,ms,,,,,,-1,-1,-1,-1,-1,16256,13.0048,-1,-1,47.2241,0,0.00780257,-1,0,16256,-1
"Xor_Nonpart_AVX512_7/MTCount/200/10/1/10000/100000000/10/iterations:5/manual_time",5,46.3397,0.346752,ms,,,,,,-1,-1,-1,-1,-1,17536,14.0288,-1,-1,46.3397,0,0.00781093,-1,0,17536,-1
"Xor_Nonpart_AVX512_7/MTCount/214/10/1/10000/100000000/10/iterations:5/manual_time",5,46.9018,0.309386,ms,,,,,,-1,-1,-1,-1,-1,18752,15.0016,-1,-1,46.9018,0,0.0078098,-1,0,18752,-1
"Xor_Nonpart_AVX512_7/MTCount/228/10/1/10000/100000000/10/iterations:5/manual_time",5,49.7406,0.350688,ms,,,,,,-1,-1,-1,-1,-1,19968,15.9744,-1,-1,49.7406,0,0.00780396,-1,0,19968,-1
"Xor_Nonpart_AVX512_7/MTCount/242/10/1/10000/100000000/10/iterations:5/manual_time",5,61.8496,0.391374,ms,,,,,,-1,-1,-1,-1,-1,21184,16.9472,-1,-1,61.8496,0,0.00780593,-1,0,21184,-1
"Xor_Nonpart_AVX512_7/MTCount/257/10/1/10000/100000000/10/iterations:5/manual_time",5,48.7516,0.385004,ms,,,,,,-1,-1,-1,-1,-1,22528,18.0224,-1,-1,48.7516,0,0.00780953,-1,0,22528,-1
"Xor_Nonpart_AVX512_7/MTCount/271/10/1/10000/100000000/10/iterations:5/manual_time",5,47.4916,0.335308,ms,,,,,,-1,-1,-1,-1,-1,23744,18.9952,-1,-1,47.4916,0,0.00781043,-1,0,23744,-1
"Xor_Nonpart_AVX512_7/MTCount/285/10/1/10000/100000000/10/iterations:5/manual_time",5,46.2294,0.325864,ms,,,,,,-1,-1,-1,-1,-1,24960,19.968,-1,-1,46.2294,0,0.00783412,-1,0,24960,-1
"Xor_Nonpart_AVX512_7/MTCount/300/10/1/10000/100000000/10/iterations:5/manual_time",5,47.6782,0.297488,ms,,,,,,-1,-1,-1,-1,-1,26304,21.0432,-1,-1,47.6782,0,0.00781226,-1,0,26304,-1
"Xor_Nonpart_AVX512_7/MTCount/314/10/1/10000/100000000/10/iterations:5/manual_time",5,50.4803,0.380532,ms,,,,,,-1,-1,-1,-1,-1,27520,22.016,-1,-1,50.4803,0,0.00781754,-1,0,27520,-1
"Xor_Nonpart_AVX512_7/MTCount/328/10/1/10000/100000000/10/iterations:5/manual_time",5,54.7555,0.371236,ms,,,,,,-1,-1,-1,-1,-1,28736,22.9888,-1,-1,54.7555,0,0.00781057,-1,0,28736,-1
"Xor_Nonpart_AVX512_7/MTCount/342/10/1/10000/100000000/10/iterations:5/manual_time",5,55.1259,0.389074,ms,,,,,,-1,-1,-1,-1,-1,29952,23.9616,-1,-1,55.1259,0,0.00781876,-1,0,29952,-1
"Xor_Nonpart_AVX512_7/MTCount/357/10/1/10000/100000000/10/iterations:5/manual_time",5,47.772,0.317086,ms,,,,,,-1,-1,-1,-1,-1,31296,25.0368,-1,-1,47.772,0,0.00780903,-1,0,31296,-1
"Xor_Nonpart_AVX512_7/MTCount/371/10/1/10000/100000000/10/iterations:5/manual_time",5,53.1952,0.382676,ms,,,,,,-1,-1,-1,-1,-1,32512,26.0096,-1,-1,53.1952,0,0.0078092,-1,0,32512,-1
"Xor_Nonpart_AVX512_8/MTCount/125/10/1/10000/100000000/10/iterations:5/manual_time",5,37.703,0.341924,ms,,,,,,-1,-1,-1,-1,-1,12544,10.0352,-1,-1,37.703,0,0.00390597,-1,0,12544,-1
"Xor_Nonpart_AVX512_8/MTCount/137/10/1/10000/100000000/10/iterations:5/manual_time",5,40.7658,0.416428,ms,,,,,,-1,-1,-1,-1,-1,13760,11.008,-1,-1,40.7658,0,0.00391891,-1,0,13760,-1
"Xor_Nonpart_AVX512_8/MTCount/150/10/1/10000/100000000/10/iterations:5/manual_time",5,42.0593,0.352632,ms,,,,,,-1,-1,-1,-1,-1,15040,12.032,-1,-1,42.0593,0,0.00390852,-1,0,15040,-1
"Xor_Nonpart_AVX512_8/MTCount/162/10/1/10000/100000000/10/iterations:5/manual_time",5,39.0684,0.386554,ms,,,,,,-1,-1,-1,-1,-1,16256,13.0048,-1,-1,39.0684,0,0.00390767,-1,0,16256,-1
"Xor_Nonpart_AVX512_8/MTCount/175/10/1/10000/100000000/10/iterations:5/manual_time",5,34.7068,0.345544,ms,,,,,,-1,-1,-1,-1,-1,17536,14.0288,-1,-1,34.7068,0,0.00389266,-1,0,17536,-1
"Xor_Nonpart_AVX512_8/MTCount/187/10/1/10000/100000000/10/iterations:5/manual_time",5,35.8602,0.366268,ms,,,,,,-1,-1,-1,-1,-1,18752,15.0016,-1,-1,35.8602,0,0.0038994,-1,0,18752,-1
"Xor_Nonpart_AVX512_8/MTCount/200/10/1/10000/100000000/10/iterations:5/manual_time",5,40.0197,0.339608,ms,,,,,,-1,-1,-1,-1,-1,20032,16.0256,-1,-1,40.0197,0,0.00391202,-1,0,20032,-1
"Xor_Nonpart_AVX512_8/MTCount/212/10/1/10000/100000000/10/iterations:5/manual_time",5,34.6195,0.343638,ms,,,,,,-1,-1,-1,-1,-1,21248,16.9984,-1,-1,34.6195,0,0.00389533,-1,0,21248,-1
"Xor_Nonpart_AVX512_8/MTCount/225/10/1/10000/100000000/10/iterations:5/manual_time",5,40.253,0.363218,ms,,,,,,-1,-1,-1,-1,-1,22528,18.0224,-1,-1,40.253,0,0.0038926,-1,0,22528,-1
"Xor_Nonpart_AVX512_8/MTCount/237/10/1/10000/100000000/10/iterations:5/manual_time",5,42.7764,0.387136,ms,,,,,,-1,-1,-1,-1,-1,23744,18.9952,-1,-1,42.7764,0,0.00390499,-1,0,23744,-1
"Xor_Nonpart_AVX512_8/MTCount/250/10/1/10000/100000000/10/iterations:5/manual_time",5,34.9398,0.297648,ms,,,,,,-1,-1,-1,-1,-1,25024,20.0192,-1,-1,34.9398,0,0.0039081,-1,0,25024,-1
"Xor_Nonpart_AVX512_8/MTCount/262/10/1/10000/100000000/10/iterations:5/manual_time",5,35.5066,0.32679,ms,,,,,,-1,-1,-1,-1,-1,26240,20.992,-1,-1,35.5066,0,0.00390219,-1,0,26240,-1
"Xor_Nonpart_AVX512_8/MTCount/275/10/1/10000/100000000/10/iterations:5/manual_time",5,35.1349,0.310118,ms,,,,,,-1,-1,-1,-1,-1,27520,22.016,-1,-1,35.1349,0,0.00390312,-1,0,27520,-1
"Xor_Nonpart_AVX512_8/MTCount/287/10/1/10000/100000000/10/iterations:5/manual_time",5,35.898,0.36113,ms,,,,,,-1,-1,-1,-1,-1,28736,22.9888,-1,-1,35.898,0,0.00390094,-1,0,28736,-1
"Xor_Nonpart_AVX512_8/MTCount/300/10/1/10000/100000000/10/iterations:5/manual_time",5,35.608,0.320478,ms,,,,,,-1,-1,-1,-1,-1,30016,24.0128,-1,-1,35.608,0,0.003901,-1,0,30016,-1
"Xor_Nonpart_AVX512_8/MTCount/312/10/1/10000/100000000/10/iterations:5/manual_time",5,35.8706,0.356596,ms,,,,,,-1,-1,-1,-1,-1,31232,24.9856,-1,-1,35.8706,0,0.00390959,-1,0,31232,-1
"Xor_Nonpart_AVX512_8/MTCount/325/10/1/10000/100000000/10/iterations:5/manual_time",5,35.2753,0.30508,ms,,,,,,-1,-1,-1,-1,-1,32512,26.0096,-1,-1,35.2753,0,0.00391078,-1,0,32512,-1
"Xor_Nonpart_AVX512_9/MTCount/122/10/1/10000/100000000/10/iterations:5/manual_time",5,49.1596,0.344366,ms,,,,,,-1,-1,-1,-1,-1,13760,11.008,-1,-1,49.1596,0,0.00195091,-1,6,13760,-1
"Xor_Nonpart_AVX512_9/MTCount/133/10/1/10000/100000000/10/iterations:5/manual_time",5,57.5048,0.345416,ms,,,,,,-1,-1,-1,-1,-1,14976,11.9808,-1,-1,57.5048,0,0.00196212,-1,0,14976,-1
"Xor_Nonpart_AVX512_9/MTCount/144/10/1/10000/100000000/10/iterations:5/manual_time",5,60.1537,0.411904,ms,,,,,,-1,-1,-1,-1,-1,16256,13.0048,-1,-1,60.1537,0,0.00194662,-1,0,16256,-1
